,ID,POS_X,POS_Y,POS_Z,VEL_X,VEL_Y,VEL_Z,INIT_MASS,AGE,X_SNII,X_SNIa1,MASS_PARTICLE
0,1.0,0.2672608463471988,-0.12286181149829645,-0.07733472726249602,-2.4935708959001204,4.395051027348927,5.664587485168795,523.1603798988943,0.35976898670196533,4.642772660599795e-15,4.642772660599795e-15,431.9362549313873
1,2.0,0.2874184610845987,-0.018854651047149673,0.0043687606084859,45.082990948983024,-17.797092724340246,-12.471466657619885,433.1203747305593,0.35976898670196533,4.700906225835752e-15,4.700906225835752e-15,358.22152368995467
2,3.0,0.23943873931420967,-0.08323638633009978,-0.05985968482855242,10.046516393455931,-6.404173394719237,5.588974348626834,123.17433561420762,0.3546762466430664,2.0991825294913724e-05,4.643761571565715e-15,101.65918069771057
3,4.0,-4.38592907122802,1.534737937268801,0.37303084002633113,2.1689358798976173,9.43543800471025,0.8191546331454447,235.34884839909492,0.3546762466430664,1.7113351304942626e-06,4.679230652715515e-15,194.56898146246252
4,5.0,0.8685402669361793,0.5410365111456485,-1.4214567411399912,28.5682120485244,-4.9613014455928806,0.5719203618332358,1149.7660226863034,0.3546762466430664,2.6623508730949652e-08,4.2806266886165345e-15,950.5133017942865
5,6.0,0.2688703897292726,0.0059016590676037595,-0.07074326388828922,10.772175088244694,3.224659618447731,-11.904023716571714,117.02842880401093,0.3497745990753174,9.803829016163945e-06,4.415188460199721e-15,96.47695585524886
6,7.0,0.08469263986626174,-0.02697901288047433,0.05096887376566883,18.99948433519603,-27.920413769092647,-38.92716740058586,99.99999667871778,0.3497745990753174,1.8671213183552027e-05,4.614871818833712e-15,82.5984333129826
7,8.0,0.32244519087544177,0.006284883682383224,0.013489506440237164,39.31151121687526,-15.250238000973582,-7.809408127925508,141.8647147046916,0.3497745990753174,1.3808217772748321e-05,4.418245825622835e-15,116.90125201577632
8,9.0,0.3451320880703861,-0.08775843678449746,0.07403899557539262,8.193148458456562,1.6228404075095568,5.837868541791067,287.15824564118566,0.3497745990753174,3.436076076468453e-05,4.705054146178457e-15,236.50324911311125
9,10.0,0.2510887676035054,-0.06016626452037599,-0.07350248111470137,26.544440702801694,-18.292289078853628,3.7153002603154164,565.9866032017959,0.3497745990753174,2.45087194343796e-05,4.665901742257521e-15,467.6435500016666
