,ID,POS_X,POS_Y,POS_Z,VEL_X,VEL_Y,VEL_Z,INIT_MASS,AGE,X_SNII,X_SNIa1,MASS_PARTICLE
0,1.0,-1.059265241274261,-0.5622890826998628,0.6821061019581975,28.835989670231584,12.17944047092874,-34.29008806667822,602.1285863285477,0.3399519920349121,4.901283304453545e-15,4.901283304453545e-15,496.270458777885
1,2.0,-1.2099372510965622,-0.6315499124502821,0.7441227165327291,22.485083862379497,15.001492802581197,-36.309986409437,750.6353656483068,0.33670422434806824,8.9371606009081e-06,4.669733295794426e-15,618.7168045049722
2,3.0,-0.6934515394823393,0.3471090615494177,1.3516402326058596,29.91887524765002,2.8053458295819382,-61.67461973969718,1094.1258585856795,0.32920458912849426,1.1772017387556843e-05,4.544226729933862e-15,902.3274272278385
3,4.0,-1.2774732677098655,-0.5420896044051915,0.6331214088640991,21.45477968883938,1.9424829493161724,-26.328614718084754,1413.8103427197923,0.3240019679069519,3.7492131923499983e-06,4.843900633925329e-15,1164.3074781808414
4,5.0,-1.374752728643216,-0.5491038444961305,0.6397906863276148,34.49009780855363,15.80547440109649,-22.345516933416565,1886.9553597444826,0.3240019679069519,1.91429444384994e-05,4.7028222143624416e-15,1552.783750318382
5,6.0,-1.0977477388223633,-0.49467640772490995,0.7049502937297802,20.01673043339474,18.884418766356475,-33.849725528350305,1196.0882319970663,0.3240019679069519,2.2329246348817833e-05,4.614116265444761e-15,983.5755054135683
6,7.0,-1.1205536014131212,-0.5583795062557328,0.6267587648471817,24.64782333537346,4.873804835051487,-28.957942927476797,1933.5346391418423,0.3240019679069519,2.390068220847752e-05,4.8053796930665714e-15,1589.281015820956
7,8.0,-1.2066026123648044,-0.5680767890044081,0.6663911378200282,12.097568935202844,17.771098113415746,-45.948178704090665,762.1888457468634,0.3240019679069519,2.6781801665265448e-08,4.843520739648485e-15,628.0096373806625
8,9.0,-0.864897965311684,-0.8235024500208965,0.08072125481703551,64.06181592091684,50.869656643733606,-6.908123782028458,950.6674695485316,0.3240019679069519,2.8656451434017072e-08,4.736535396212584e-15,783.5877943967947
9,10.0,-1.0116220695090306,-0.6145317561640695,0.7241915425038314,27.65686969559033,8.823511116868303,-39.09558867978309,2465.0222138292197,0.3240019679069519,3.949584061047062e-05,4.339085514504237e-15,2026.7305325372884
10,11.0,-1.3069100785833143,-0.6667744296282763,0.6239224054661463,34.10953035678699,17.544044494542277,-29.102692297169842,769.846385961862,0.3240019679069519,1.5808907960490615e-08,4.588061531987219e-15,634.5727258487323
11,12.0,-0.04473015402254532,-0.07960970857311622,-0.07627506984135835,-19.521686755869553,-13.912319441766044,-34.47865975237188,835.9546798839427,0.3196299374103546,5.157724223300679e-15,5.157724223300679e-15,689.0469266537715
12,13.0,-0.06144167686215951,-0.07646671574548236,0.04507511664996855,-7.231308365162931,-9.919977446372059,-10.164094312346737,906.0853126736343,0.3196299374103546,5.201598835902557e-15,5.201598835902557e-15,746.7862333238687
